estrategia,num_calculos,vpl_medio,vpl_desvio,eficiencia_media
GRASP (a=0.5) + BL,33000,30471444.333333332,152171.9654928344,0.9471746340730943
GRASP (a=0.5) + BL,33250,30472315.733333334,152072.03872435246,0.9472017206780844
GRASP (a=0.5) + BL,33500,30472996.866666667,152193.32809896136,0.9472228930323942
GRASP (a=0.5) + BL,33750,30474571.466666665,151071.0119072989,0.9472718379121476
GRASP (a=0.5) + BL,34000,30475083.533333335,150664.7570790702,0.947287754996757
GRASP (a=0.5) + BL,34250,30476196.533333335,148792.25541619462,0.9473223514981959
GRASP (a=0.5) + BL,34500,30476642.866666667,147794.73814520435,0.9473362253273143
GRASP (a=0.5) + BL,34750,30476642.866666667,147794.73814520435,0.9473362253273143
GRASP (a=0.5) + BL,35000,30477976.8,146716.36666478042,0.9473776893223602
GRASP (a=0.5) + BL,35250,30478900.2,145751.85286947715,0.9474063922957912
GRASP (a=0.5) + BL,35500,30479234.4,145533.52085236483,0.9474167805714253
GRASP (a=0.5) + BL,35750,30480492.066666666,144653.89846727587,0.9474558738927579
GRASP (a=0.5) + BL,36000,30481357.0,144066.43797220782,0.9474827594878263
GRASP (a=0.5) + BL,36250,30482204.666666668,143691.78542514762,0.9475091083656817
GRASP (a=0.5) + BL,36500,30483254.4,142691.70564031694,0.9475417382855174
GRASP (a=0.5) + BL,36750,30483539.0,142928.46530694998,0.947550584794331
GRASP (a=0.5) + BL,37000,30483805.333333332,143126.29065452583,0.9475588635019229
GRASP (a=0.5) + BL,37250,30483805.333333332,143126.29065452583,0.9475588635019229
GRASP (a=0.5) + BL,37500,30485229.066666666,142346.57715011056,0.9476031188409304
GRASP (a=0.5) + BL,37750,30485866.933333334,142577.15435534075,0.9476229462938065
GRASP (a=0.5) + BL,38000,30486086.266666666,142636.03907171098,0.9476297640529999
GRASP (a=0.5) + BL,38250,30486773.466666665,142776.19969972322,0.9476511249836277
GRASP (a=0.5) + BL,38500,30486773.466666665,142776.19969972322,0.9476511249836277
GRASP (a=0.5) + BL,38750,30487160.4,142927.02081921787,0.9476631524226425
GRASP (a=0.5) + BL,39000,30487306.866666667,142862.30196634732,0.9476677051937513
GRASP (a=0.5) + BL,39250,30491902.466666665,147886.64058463674,0.9478105548631247
GRASP (a=0.5) + BL,39500,30491902.466666665,147886.64058463674,0.9478105548631247
GRASP (a=0.5) + BL,39750,30491956.066666666,147847.1297858833,0.9478122209659793
GRASP (a=0.5) + BL,40000,30491956.066666666,147847.1297858833,0.9478122209659793
GRASP (a=0.5) + BL,40250,30492001.2,147799.14066307308,0.9478136238908954
GRASP (a=0.5) + BL,40500,30492108.733333334,147491.83064227496,0.9478169664579407
GRASP (a=0.5) + BL,40750,30492467.4,146924.16566806546,0.947828115255649
GRASP (a=0.5) + BL,41000,30493775.933333334,147290.58366394867,0.9478687897168795
GRASP (a=0.5) + BL,41250,30494000.333333332,146655.56888343452,0.9478757649683826
GRASP (a=0.5) + BL,41500,30494000.333333332,146655.56888343452,0.9478757649683826
GRASP (a=0.5) + BL,41750,30494000.333333332,146655.56888343452,0.9478757649683826
GRASP (a=0.5) + BL,42000,30494115.733333334,146811.6227427256,0.9478793520629613
GRASP (a=0.5) + BL,42250,30497235.933333334,151470.6079675746,0.9479763403862224
GRASP (a=0.5) + BL,42500,30497235.933333334,151470.6079675746,0.9479763403862224
GRASP (a=0.5) + BL,42750,30498264.666666668,151334.53809673578,0.94800831754188
GRASP (a=0.5) + BL,43000,30499122.133333333,151032.48147802352,0.9480349710430184
GRASP (a=0.5) + BL,43250,30499122.133333333,151032.48147802352,0.9480349710430184
GRASP (a=0.5) + BL,43500,30499122.133333333,151032.48147802352,0.9480349710430184
GRASP (a=0.5) + BL,43750,30499122.133333333,151032.48147802352,0.9480349710430184
GRASP (a=0.5) + BL,44000,30499122.133333333,151032.48147802352,0.9480349710430184
GRASP (a=0.5) + BL,44250,30499122.133333333,151032.48147802352,0.9480349710430184
GRASP (a=0.5) + BL,44500,30499144.666666668,151060.8502570436,0.9480356714693429
GRASP (a=0.5) + BL,44750,30499144.666666668,151060.8502570436,0.9480356714693429
GRASP (a=0.5) + BL,45000,30499353.733333334,151124.45660044887,0.9480421700993825
GRASP (a=0.5) + BL,45250,30499514.8,151176.3988360239,0.9480471766970151
GRASP (a=0.5) + BL,45500,30499514.8,151176.3988360239,0.9480471766970151
GRASP (a=0.5) + BL,45750,30499997.666666668,151793.37298054062,0.9480621861285768
GRASP (a=0.5) + BL,46000,30500551.866666667,152160.16099720466,0.9480794128860768
GRASP (a=0.5) + BL,46250,30500551.866666667,152160.16099720466,0.9480794128860768
GRASP (a=0.5) + BL,46500,30500551.866666667,152160.16099720466,0.9480794128860768
GRASP (a=0.5) + BL,46750,30500551.866666667,152160.16099720466,0.9480794128860768
GRASP (a=0.5) + BL,47000,30501451.4,149766.72432047685,0.9481073739878386
GRASP (a=0.5) + BL,47250,30502450.133333333,150509.28943702477,0.9481384186232418
GRASP (a=0.5) + BL,47500,30502999.866666667,149022.46100114606,0.9481555065388372
GRASP (a=0.5) + BL,47750,30506077.666666668,142843.76721272725,0.9482511769001388
GRASP (a=0.5) + BL,48000,30508678.266666666,136458.98263343595,0.9483320139725934
GRASP (a=0.5) + BL,48250,30509693.2,135205.7618273507,0.9483635621689339
GRASP (a=0.5) + BL,48500,30509693.2,135205.7618273507,0.9483635621689339
GRASP (a=0.5) + BL,48750,30509693.2,135205.7618273507,0.9483635621689339
GRASP (a=0.5) + BL,49000,30509693.2,135205.7618273507,0.9483635621689339
GRASP (a=0.5) + BL,49250,30509693.2,135205.7618273507,0.9483635621689339
GRASP (a=0.5) + BL,49500,30509693.2,135205.7618273507,0.9483635621689339
GRASP (a=0.5) + BL,49750,30509693.2,135205.7618273507,0.9483635621689339
GRASP (a=0.5) + BL,50000,30509693.2,135205.7618273507,0.9483635621689339
